authoritativeMN,identifier
urn:node:RGD,Soil_And_Land_Information_System_(SALIS)_for_New_South_Wales.xml
urn:node:RGD,Soil_Organic_Carbon_Sequestration_by_Tillage_and_Crop_Rotation_(A_Global_Data_Analysis).xml
urn:node:RGD,Global_AVHRR-Derived_Land_Climatologies.xml
urn:node:RGD,Global_Composite_Runoff_Data_Set_1.0.xml
urn:node:RGD,"Coastal_Hazards_Databases_for_the_U.S._East,_Gulf,_and_West_Coasts.xml"
urn:node:RGD,"Global_Volcano_Hazard_Frequency,_Distribution,_and_Risks,_79_A.D.-2000.xml"
urn:node:RGD,NCEP_Global_Reanalysis.xml
urn:node:RGD,Forest_Biomass_Geospatial_Data_Sets_for_the_Contiguous_United_States_and_Alaska.xml
urn:node:RGD,National_Land_Cover_Database_2001_(NLCD_2001).xml
urn:node:RGD,European_Soil_Database_(ESDB)_v_2.0.xml
urn:node:RGD,Global_Soil_and_Terrain_Database_(WORLD-SOTER).xml
urn:node:RGD,Soil_Organic_Carbon_Sequestration_by_Tillage_and_Crop_Rotation_(A_Global_Data_Analysis).xml
urn:node:RGD,Pan-European_Soil_Erosion_Risk_Assessment_(PESERA)_Data_Set.xml
urn:node:RGD,Global_Environmental_Monitoring_System_(GEMS)_Global_Water_Quality_Monitoring_Network_Data_and_Statistics_(GEMStat).xml
urn:node:RGD,"Global_Gridded_Historical_Monthly_Fossil_Fuel_CO2_Emissions,_1751-2007.xml"
urn:node:RGD,Global_Patterns_of_Fertilizer_Application_and_Manure_Production.xml
urn:node:RGD,Atlas_of_Canada.xml
urn:node:RGD,World_River_Sediment_Yields_Database.xml
urn:node:RGD,Croplands_in_West_Africa.xml
urn:node:RGD,"Global_Gridded_Historical_Emissions_of_Other_Chemical_Species_of_Interest_to_CMIP5_(CH4,_SO2,_NOx,_CO,_NH3,_BC,_OC,_and_VOCs),_1850-2000.xml"
urn:node:RGD,ChinaFLUX_Chinese_Terrestrial_Ecosystem_Flux_Research_Network.xml
urn:node:RGD,Global_Soil_and_Terrain_Database_(WORLD-SOTER).xml
urn:node:RGD,"Global_Gridded_Observed_Monthly_Mean_Sea_Surface_Temperature_and_Sea_Ice_Concentration_at_1x1_Degree_Resolution_for_CMIP5,_1870-2012.xml"
urn:node:RGD,NCAR_Community_Land_Model_(CLM_2.0).xml
urn:node:RGD,"Regional_Hydrometeorological_Data_Network_for_South_America,_Central_America,_and_the_Caribbean_(R-HydroNET_1.0).xml"
urn:node:RGD,Nordic_Database_for_Long-Term_Forest_Experiments_(NOLTFOX).xml
urn:node:RGD,Global_Land_Cover_Characteristics_Database.xml
urn:node:RGD,"Global_Cyclone_Hazard_Frequency,_Distribution,_and_Risks,_1980-2000.xml"
urn:node:RGD,Modeled_Global_Climate_Data_from_the_CSIRO_Global_Coupled_Ocean-Atmosphere-Sea-Ice_Model_(CSIRO-Mk2_Coupled).xml
urn:node:RGD,Little's_Range_and_FIA_Importance_Value_Distribution_Maps_(A_Spatial_Database_for_135_Eastern_U.S._Tree_Species).xml
urn:node:RGD,North_American_Land_Data_Assimilation_System_(NLDAS).xml
urn:node:RGD,Carbon_Stocks_on_Forestland_of_the_United_States.xml
urn:node:RGD,Natural_Vegetation_Map_of_the_European_Communities_and_the_Council_of_Europe_(from_CORINE).xml
urn:node:RGD,Holdridge_Life_Zones_of_the_World.xml
urn:node:RGD,Coordinated_Enhanced_Observing_Period_(CEOP).xml
urn:node:RGD,Atmospheric_Tracer_Transport_Model_Intercomparison_Project_(TransCom)_Data_Sets.xml
urn:node:RGD,"Global_Gridded_Historical_Monthly_Fossil_Fuel_CO2_Emissions,_1751-2007.xml"
urn:node:RGD,Amazon_and_Central_Africa_Forest_Change_Data_Sets.xml
urn:node:RGD,"Global_Land_Surface_Temperature_(LST),_version_1,_from_Stationary_Sensors,_2009_�&#147;_present.xml"
urn:node:RGD,Global_Environmental_Outlook_(GEO)_Data_Portal.xml
urn:node:RGD,"Stable_Carbon_Isotope_(13C)_in_CO2_from_Sites_in_the_CSIRO_GASLAB_Air_Sampling_Network,_1990-Ongoing.xml"
urn:node:RGD,Circumpolar_Arctic_Vegetation_Map.xml
urn:node:RGD,ECHAM_General_Circulation_Model.xml
urn:node:RGD,Area_and_Carbon_Content_of_Sphagnum_Peatlands_in_North_America_and_Eurasia_Since_the_Last_Glacial_Maximum.xml
urn:node:RGD,Soil_and_Terrain_Database_for_Northeastern_Africa_and_Crop_Production_System_Zones_of_the_IGAD_Subregion.xml
urn:node:RGD,Soil_And_Land_Information_System_(SALIS)_for_New_South_Wales.xml
urn:node:RGD,"Gridded_Population_of_the_World,_version_3_(GPWv3).xml"
urn:node:RGD,Atlas_of_the_Cryosphere.xml
urn:node:RGD,"Global_Gridded_Future_RCP_Emissions_of_Non-CO2_Chemical_Species_of_Interest_to_CMIP5_(CH4,_SO2,_NOx,_CO,_NH3,_BC,_OC,_and_VOCs),_2000-2100.xml"
urn:node:RGD,Global_River_Flow_and_Continental_Discharge_Dataset.xml
urn:node:RGD,U.S._Long_Term_Ecological_Research_(LTER)_Network.xml
urn:node:RGD,"Historic_Land_Use_and_Carbon_Estimates_for_South_and_Southeast_Asia,_1880-1980_(CDIAC_NDP-046).xml"
urn:node:RGD,"SPOT_VGT_Burnt_Area_and_Seasonality,_1999-present.xml"
urn:node:RGD,Changes_in_Soil_Carbon_Storage_After_Cultivation.xml
urn:node:GOA,df35b.272.2
urn:node:GOA,df35b.39.11
urn:node:GOA,df35a.51.6
urn:node:GOA,df35d.124.19
urn:node:GOA,doi:10.5063/F1F18WN4
urn:node:GOA,df35d.210.6
urn:node:GOA,df35b.118.4
urn:node:GOA,df35d.138.11
urn:node:GOA,df35d.398.6
urn:node:GOA,doi:10.5063/F1G15XSH
urn:node:GOA,df35b.219.11
urn:node:GOA,doi:10.5063/F1D798BS
urn:node:GOA,df35d.408.7
urn:node:GOA,df35d.455.4
urn:node:GOA,doi:10.5063/F1V985ZZ
urn:node:GOA,doi:10.5063/F1Z60KZS
urn:node:GOA,df35b.168.10
urn:node:GOA,doi:10.5063/F15Q4T14
urn:node:GOA,jstocking.3.4
urn:node:GOA,df35d.333.3
urn:node:GOA,doi:10.5063/F16Q1V5H
urn:node:GOA,df35d.344.5
urn:node:GOA,df35b.194.6
urn:node:GOA,df35d.231.5
urn:node:GOA,df35d.228.6
urn:node:GOA,df35d.362.10
urn:node:GOA,doi:10.5063/F1QJ7F7N
urn:node:GOA,df35d.441.2
urn:node:GOA,df35d.266.5
urn:node:GOA,doi:10.5063/F19884XS
urn:node:GOA,doi:10.5063/F1BG2KWT
urn:node:GOA,doi:10.5063/F1F769G5
urn:node:GOA,doi:10.5063/F1Z31WJG
urn:node:GOA,doi:10.5063/F1PK0D3T
urn:node:GOA,doi:10.5063/F15H7D6G
urn:node:GOA,df35a.21.31
urn:node:GOA,doi:10.5063/F1G44N67
urn:node:GOA,df35a.22.16
urn:node:GOA,df35b.140.6
urn:node:GOA,doi:10.5063/F1VD6WC9
urn:node:GOA,doi:10.5063/F1JS9NCJ
urn:node:GOA,df35a.4.21
urn:node:GOA,df35b.10.8
urn:node:GOA,df35a.38.7
urn:node:GOA,doi:10.5063/F1057CVK
urn:node:GOA,df35d.248.5
urn:node:GOA,doi:10.5063/F1B8562K
urn:node:GOA,df35b.44.13
urn:node:GOA,df35d.317.12
urn:node:GOA,doi:10.5063/F1X63JTD
urn:node:GOA,doi:10.5063/F10Z715D
urn:node:GOA,df35a.16.11
urn:node:GOA,df35a.23.23
urn:node:GOA,df35d.136.17
urn:node:GOA,jstocking.4.9
urn:node:GOA,doi:10.5063/F100001W
urn:node:GOA,doi:10.5063/F1KS6PHX
urn:node:GOA,doi:10.5063/F1JW8BSV
urn:node:GOA,df35b.161.4
urn:node:GOA,df35b.28.7
urn:node:GOA,df35d.462.4
urn:node:GOA,df35b.146.7
urn:node:GOA,doi:10.5063/F12Z13F5
urn:node:GOA,doi:10.5063/F11Z429S
urn:node:GOA,doi:10.5063/F18G8HM2
urn:node:GOA,df35a.34.9
urn:node:GOA,df35a.43.9
urn:node:GOA,df35d.351.12
urn:node:GOA,df35b.175.3
urn:node:GOA,df35b.144.5
urn:node:GOA,df35b.21.6
urn:node:GOA,doi:10.5063/F16H4FBV
urn:node:GOA,df35d.216.9
urn:node:GOA,df35b.95.7
urn:node:GOA,doi:10.5063/F1TD9V7X
urn:node:GOA,df35d.195.12
urn:node:GOA,doi:10.5063/F1SF2T33
urn:node:GOA,df35b.88.6
urn:node:GOA,doi:10.5063/F12R3PM4
urn:node:GOA,df35d.430.2
urn:node:GOA,doi:10.5063/F1KW5CX7
urn:node:GOA,df35a.40.7
urn:node:GOA,df35d.372.10
urn:node:GOA,df35d.119.8
urn:node:GOA,df35d.457.8
urn:node:GOA,df35d.245.4
urn:node:GOA,df35b.186.5
urn:node:GOA,df35b.159.6
urn:node:GOA,doi:10.5063/F1J10122
urn:node:GOA,df35c.9.25
urn:node:GOA,doi:10.5063/F19G5JRF
urn:node:GOA,df35d.385.12
urn:node:GOA,doi:10.5063/F1TB14T4
urn:node:GOA,df35d.402.7
urn:node:GOA,df35d.145.10
urn:node:GOA,doi:10.5063/F1NP22CR
urn:node:GOA,df35b.273.6
urn:node:GOA,df35b.28.9
urn:node:USGSCSAS,usgs_d_GapAnalysisSpeciesRanges.xml
urn:node:USGSCSAS,doi_10.5066_F70C4SQV
urn:node:USGSCSAS,doi_10.5066_F7MP517J
urn:node:USGSCSAS,doi_10.5066_F7B56GQX
urn:node:USGSCSAS,doi_10.5066_F7348HBN
urn:node:USGSCSAS,doi_10.5066_F7057CW6
urn:node:USGSCSAS,doi_10.5066_F7ZK5DM3
urn:node:USGSCSAS,doi_10.5066_F7J10144
urn:node:USGSCSAS,doi_10.5066_F70P0X0P
urn:node:USGSCSAS,doi_10.5066_F7JM27JM
urn:node:USGSCSAS,doi_10.5066_F75M63MZ
urn:node:USGSCSAS,doi_10.5066_F7930R3W
urn:node:USGSCSAS,doi_10.5066_F7CN71VV
urn:node:USGSCSAS,doi_10.5066_F75X26VX
urn:node:USGSCSAS,doi_10.5066_F7K935F1
urn:node:USGSCSAS,doi_10.5066_F7C8277K
urn:node:USGSCSAS,doi_10.5066_F79W0CD9
urn:node:USGSCSAS,doi_10.5066_F7XW4GQP
urn:node:USGSCSAS,doi_10.5066_F7V98600
urn:node:USGSCSAS,doi_10.5066_F7KW5CZV
urn:node:USGSCSAS,doi_10.5066_F7S180GD
urn:node:USGSCSAS,doi_10.5066_F71C1TTS
urn:node:USGSCSAS,doi_10.5066_F7FF3Q90
urn:node:USGSCSAS,doi_10.5066_F71V5BXP
urn:node:USGSCSAS,doi_10.5066_F7K64G25
urn:node:USGSCSAS,doi_10.5066_F7Z31WN0
urn:node:USGSCSAS,doi_10.5066_F71C1TV7
urn:node:USGSCSAS,doi_10.5066_F7WS8R7W
urn:node:USGSCSAS,doi_10.5066_F71J97RM
urn:node:USGSCSAS,doi_10.5066_F7H41PC7
urn:node:USGSCSAS,doi_10.5066_F7N877RP
urn:node:USGSCSAS,doi_10.5066_F7JH3J5R
urn:node:USGSCSAS,doi_10.5066_F7WW7FK9
urn:node:USGSCSAS,doi_10.5066_F7DR2SF1
urn:node:USGSCSAS,doi_10.5066_F7M32SRC
urn:node:USGSCSAS,doi_10.5066_F7NZ85MB
urn:node:USGSCSAS,doi_10.5066_F75Q4T2R
urn:node:USGSCSAS,doi_10.5066_F7HD7SK6
urn:node:USGSCSAS,doi_10.5066_F79C6VB9
urn:node:USGSCSAS,doi_10.5066_F79P2ZMQ
urn:node:USGSCSAS,doi_10.5066_F7MS3QQC
urn:node:USGSCSAS,doi_10.5066_F7TD9V90
urn:node:USGSCSAS,doi_10.5066_F7416V18
urn:node:USGSCSAS,doi_10.5066_F78K771Z
urn:node:USGSCSAS,doi_10.5066_F7RJ4GDN
urn:node:USGSCSAS,doi_10.5066_F7D21VJX
urn:node:USGSCSAS,doi_10.5066_F7K64G1Q
urn:node:USGSCSAS,doi_10.5066_F7VD6WDX
urn:node:USGSCSAS,doi_10.5066_F7WM1BBW
urn:node:USGSCSAS,doi_10.5066_F7CC0XPZ
urn:node:USGSCSAS,doi_10.5066_F7H41PDP
urn:node:USGSCSAS,doi_10.5066_F7VQ30MT
urn:node:USGSCSAS,doi_10.5066_F7KK98QW
urn:node:USGSCSAS,doi_10.5066_F7F18WPR
urn:node:USGSCSAS,doi_10.5066_F7WM1BCB
urn:node:USGSCSAS,doi_10.5066_F7ZC80VB
urn:node:USGSCSAS,doi_10.5066_F7R49NQH
urn:node:USGSCSAS,doi_10.5066_F78913TK
urn:node:USGSCSAS,doi_10.5066_F7GH9FV4
urn:node:USGSCSAS,doi_10.5066_F7MG7MGD
urn:node:USGSCSAS,doi_10.5066_F7QN64PK
urn:node:USGSCSAS,doi_10.5066_F7S46PWB
urn:node:USGSCSAS,doi_10.5066_F7PK0D4F
urn:node:USGSCSAS,doi_10.5066_F7FN145G
urn:node:USGSCSAS,doi_10.5066_F7RF5S1S
urn:node:USGSCSAS,doi_10.5066_F7TQ5ZHH
urn:node:USGSCSAS,doi_10.5066_F7H12ZZH
urn:node:USGSCSAS,doi_10.5066_F7CJ8BFJ
urn:node:USGSCSAS,doi_10.5066_F7VH5KT7
urn:node:USGSCSAS,doi_10.5066_F7P26W3W
urn:node:USGSCSAS,doi_10.5066_F7FB50WN
urn:node:USGSCSAS,doi_10.5066_F7XS5SDQ
urn:node:USGSCSAS,usgs_d_USGSSurveyGapAnalysis.xml
urn:node:USGSCSAS,doi_10.5066_F7WS8R6F
urn:node:USGSCSAS,doi_10.5066_F7TH8JND
urn:node:USGSCSAS,doi_10.5066_F7KP8035
urn:node:USGSCSAS,doi_10.5066_F79G5JS2
urn:node:USGSCSAS,OBISUSA.xml
urn:node:USGSCSAS,doi_10.5066_F7XK8CH5
urn:node:USGSCSAS,doi_10.5066_F7VX0DHC
urn:node:USGSCSAS,doi_10.5066_F73N21C6
urn:node:USGSCSAS,doi_10.5066_F7SJ1HJ1
urn:node:USGSCSAS,doi_10.5066_F7NP22FT
urn:node:USGSCSAS,usgs_d_GapAnalysisProgramSpecies.xml
urn:node:USGSCSAS,doi_10.5066_F7SQ8XBP
urn:node:USGSCSAS,doi_10.5066_F7SJ1HHK
urn:node:USGSCSAS,doi_10.5066_F76Q1V64
urn:node:USGSCSAS,doi_10.5066_F7PZ56TM
urn:node:USGSCSAS,doi_10.5066_F7QJ7F9Q
urn:node:USGSCSAS,doi_10.5066_F7JD4TR1
urn:node:USGSCSAS,doi_10.5066_F76D5QX9
urn:node:USGSCSAS,doi_10.5066_F7V9861F
urn:node:USGSCSAS,doi_10.5066_F7K0727H
urn:node:USGSCSAS,doi_10.5066_F78P5XGB
urn:node:USGSCSAS,doi_10.5066_F7JQ0Z0D
urn:node:USGSCSAS,doi_10.5066_F7GQ6VPS
urn:node:USGSCSAS,doi_10.5066_F74X55SF
urn:node:USGSCSAS,doi_10.5066_F7QR4V3X
urn:node:USGSCSAS,doi_10.5066_F7MG7MDH
urn:node:USGSCSAS,doi_10.5066_F7Q81B1V
urn:node:USGSCSAS,doi_10.5066_F73B5X3D
urn:node:USGSCSAS,doi_10.5066_F7MS3QPX
urn:node:USGSCSAS,doi_10.5066_F7K35RM0
urn:node:USGSCSAS,doi_10.5066_F7Z31WK3
urn:node:USGSCSAS,doi_10.5066_F7PV6HBD
urn:node:USGSCSAS,doi_10.5066_F7DN430N
urn:node:USGSCSAS,doi_10.5066_F7QN64Q1
urn:node:USGSCSAS,doi_10.5066_F7QC01F5
urn:node:USGSCSAS,doi_10.5066_F7542KJH
urn:node:USGSCSAS,doi_10.5066_F7GT5K6V
urn:node:USGSCSAS,doi_10.5066_F7KH0K94
urn:node:USGSCSAS,doi_10.5066_F7BR8Q4T
urn:node:USGSCSAS,doi_10.5066_F76M34RB
urn:node:USGSCSAS,doi_10.5066_F7DZ0682
urn:node:USGSCSAS,doi_10.5066_F74T6G97
urn:node:USGSCSAS,doi_10.5066_F7NG4NKB
urn:node:USGSCSAS,doi_10.5066_F77942P6
urn:node:USGSCSAS,doi_10.5066_F75B00D0
urn:node:USGSCSAS,doi_10.5066_F7NC5Z51
urn:node:USGSCSAS,doi_10.5066_F7ST7MSF
urn:node:USGSCSAS,doi_10.5066_F77S7KQT
urn:node:USGSCSAS,doi_10.5066_F77P8WBZ
urn:node:USGSCSAS,doi_10.5066_F7639MPB
urn:node:USGSCSAS,doi_10.5066_F70Z718X
urn:node:USGSCSAS,doi_10.5066_F77P8WCD
urn:node:USGSCSAS,doi_10.5066_F7125QKT
urn:node:USGSCSAS,doi_10.5066_F74J0C2T
urn:node:USGSCSAS,doi_10.5066_F7028PHB
urn:node:USGSCSAS,doi_10.5066_F7445JD4
urn:node:USGSCSAS,doi_10.5066_F7319SV1
urn:node:USGSCSAS,doi_10.5066_F71J97Q5
urn:node:USGSCSAS,doi_10.5066_F75T3HFM
urn:node:USGSCSAS,doi_10.5066_F73X84MM
urn:node:USGSCSAS,doi_10.5066_F7416V2Q
urn:node:USGSCSAS,doi_10.5066_F75D8PTC
urn:node:USGSCSAS,doi_10.5066_F7WW7FN6
urn:node:USGSCSAS,usgs_d_NatGAPLandCovV22.xml
urn:node:USGSCSAS,doi_10.5066_F7X92879
urn:node:USGSCSAS,doi_10.5066_F700002H
urn:node:USGSCSAS,doi_10.5066_F7668B32
urn:node:USGSCSAS,doi_10.5066_F75M63ND
urn:node:USGSCSAS,doi_10.5066_F7TM783K
urn:node:USGSCSAS,doi_10.5066_F7G73BN5
urn:node:USGSCSAS,doi_10.5066_F7F769J7
urn:node:USGSCSAS,doi_10.5066_F7F47M21
urn:node:USGSCSAS,doi_10.5066_F7FX77DW
urn:node:USGSCSAS,doi_10.5066_F7FQ9TKV
urn:node:USGSCSAS,http___dx.doi.org_10.5066_F7FQ9TJD
urn:node:USGSCSAS,doi_10.5066_F7FJ2DQ9
urn:node:USGSCSAS,doi_10.5066_F7QF8QT3
urn:node:USGSCSAS,doi_10.5066_F7K935HX
urn:node:USGSCSAS,doi_10.5066_F7HD7SN3
urn:node:USGSCSAS,doi_10.5066_F7GX48HT
urn:node:USGSCSAS,doi_10.5066_F7M043CW
urn:node:USGSCSAS,doi_10.5066_F7M043BF
urn:node:USGSCSAS,doi_10.5066_F7G73BMQ
urn:node:USGSCSAS,doi_10.5066_F77D2S3J
urn:node:USGSCSAS,doi_10.5066_F7028PGW
urn:node:USGSCSAS,doi_10.5066_F71Z42BD
urn:node:USGSCSAS,doi_10.5066_F7222RQ6
urn:node:USGSCSAS,doi_10.5066_F7028PFF
urn:node:USGSCSAS,doi_10.5066_F7RV0KP2
urn:node:USGSCSAS,doi_10.5066_F7TB14VR
urn:node:USGSCSAS,doi_10.5066_F7SF2T6M
urn:node:USGSCSAS,doi_10.5066_F79884ZD
urn:node:USGSCSAS,doi_10.5066_F77M05X5
urn:node:USGSCSAS,doi_10.5066_F77H1GHV
urn:node:USGSCSAS,doi_10.5066_F74Q7RZD
urn:node:USGSCSAS,usgs_d_IntegratedTaxonomicInform.xml
urn:node:USGSCSAS,doi_10.5066_F79Z92VH
urn:node:USGSCSAS,National_Fish_Habitat_Partnership_Data_System.xml
urn:node:USGSCSAS,doi_10.5066_F7KD1VVZ
urn:node:USGSCSAS,doi_10.5066_F77W694J
urn:node:USGSCSAS,doi_10.5066_F7C53HSD
urn:node:USGSCSAS,usgs_d_BISON.xml
urn:node:USGSCSAS,doi_10.5066_F7639MQS
urn:node:USGSCSAS,doi_10.5066_F7X9288R
urn:node:USGSCSAS,doi_10.5066_F7BZ6409
urn:node:USGSCSAS,doi_10.5066_F7VH5KSS
urn:node:USGSCSAS,Multistate_Aquatic_Resources_Information_System.xml
urn:node:USGSCSAS,doi_10.5066_F76H4FCG
urn:node:USGSCSAS,doi_10.5066_F7PR7SXP
urn:node:USGSCSAS,doi_10.5066_F7BC3WGP
urn:node:USGSCSAS,doi_10.5066_F7S46PZ7
urn:node:USGSCSAS,doi_10.5066_F7N29TW6
urn:node:USGSCSAS,doi_10.5066_F7251G4X
urn:node:USGSCSAS,doi_10.5066_F78050KM
urn:node:USGSCSAS,doi_10.5066_F7319SWG
urn:node:USGSCSAS,doi_10.5066_F79K486S
urn:node:USGSCSAS,doi_10.5066_F79021RF
urn:node:USGSCSAS,doi_10.5066_F73T9F5V
urn:node:USGSCSAS,doi_10.5066_F7988508
urn:node:USGSCSAS,doi_10.5066_F7Q23X6T
urn:node:USGSCSAS,doi_10.5066_F7CF9N2P
urn:node:USGSCSAS,doi_10.5066_F7TT4NWC
urn:node:USGSCSAS,doi_10.5066_F7TB14W6
urn:node:USGSCSAS,doi_10.5066_F7KW5D0Q
urn:node:USGSCSAS,doi_10.5066_F7T43R2K
urn:node:USGSCSAS,doi_10.5066_F7QJ7F88
urn:node:USGSCSAS,doi_10.5066_F79Z92T2
urn:node:USGSCSAS,doi_10.5066_F7CF9N17
urn:node:USGSCSAS,doi_10.5066_F7RJ4GC6
urn:node:USGSCSAS,doi_10.5066_F73T9F69
urn:node:USGSCSAS,doi_10.5066_F7SB43QC
urn:node:USGSCSAS,doi_10.5066_F7959FHN
urn:node:USGSCSAS,doi_10.5066_F7DZ067M
urn:node:USGSCSAS,doi_10.5066_F7DV1GTW
urn:node:USGSCSAS,doi_10.5066_F7X34VFQ
urn:node:USGSCSAS,doi_10.5066_F7G15XT4
urn:node:USGSCSAS,doi_10.5066_F79W0CG6
urn:node:USGSCSAS,doi_10.5066_F7251G5C
urn:node:USGSCSAS,doi_10.5066_F7J9649N
urn:node:USGSCSAS,doi_10.5066_F7QR4V2G
urn:node:USGSCSAS,doi_10.5066_F75D8PSX
urn:node:USGSCSAS,doi_10.5066_F7V9862W
urn:node:USGSCSAS,doi_10.5066_F75H7D73
urn:node:USGSCSAS,doi_10.5066_F7WW7FMR
urn:node:USGSCSAS,doi_10.5066_F7G44N7V
urn:node:USGSCSAS,doi_10.5066_F74747TF
urn:node:USGSCSAS,doi_10.5066_F7BG2KXF
urn:node:USGSCSAS,doi_10.5066_F7K07262
urn:node:USGSCSAS,doi_10.5066_F7KK98RB
urn:node:USGSCSAS,doi_10.5066_F79K485B
urn:node:USGSCSAS,doi_10.5066_F78C9T8T
urn:node:USGSCSAS,doi_10.5066_F7Q52MKP
urn:node:USGSCSAS,doi_10.5066_F73R0QS4
urn:node:USGSCSAS,doi_10.5066_F7HT2M8B
urn:node:USGSCSAS,doi_10.5066_F7F47M3G
urn:node:USGSCSAS,doi_10.5066_F7GQ6VQ7
urn:node:USGSCSAS,doi_10.5066_F77M05WQ
urn:node:USGSCSAS,doi_10.5066_F7VM497Z
urn:node:USGSCSAS,usgs_d_ProtectedAreasDatabaseOfT.xml
urn:node:USGSCSAS,doi_10.5066_F7NS0RVR
urn:node:USGSCSAS,doi_10.5066_F72V2D11
urn:node:USGSCSAS,doi_10.5066_F76T0JK0
urn:node:USGSCSAS,doi_10.5066_F7DN432J
urn:node:USGSCSAS,doi_10.5066_F71J97PQ
urn:node:USGSCSAS,doi_10.5066_F78W3B9C
urn:node:USGSCSAS,doi_10.5066_F7V122QQ
urn:node:USGSCSAS,doi_10.5066_F71N7Z32
urn:node:USGSCSAS,doi_10.5066_F7NS0RSV
urn:node:USGSCSAS,doi_10.5066_F72N506C
urn:node:USGSCSAS,doi_10.5066_F7NK3C02
urn:node:USGSCSAS,doi_10.5066_F7FX77CF
urn:node:USGSCSAS,doi_10.5066_F7PC308B
urn:node:USGSCSAS,doi_10.5066_F77S7KR8
urn:node:USGSCSAS,doi_10.5066_F7R78C5P
urn:node:USGSCSAS,doi_10.5066_F7C24TF0
urn:node:USGSCSAS,doi_10.5066_F79W0CFR
urn:node:USGSCSAS,doi_10.5066_F7PC30CP
urn:node:US_MPC,ipumsi_6.3_br_2010_DC.xml
urn:node:US_MPC,ipumsi_6.3_mn_2000_DC.xml
urn:node:US_MPC,ipumsi_6.3_ni_1971_DC.xml
urn:node:US_MPC,ipumsi_6.3_in_1983_DC.xml
urn:node:US_MPC,ipumsi_6.3_ec_2010_DC.xml
urn:node:US_MPC,ipumsi_6.3_br_1980_DC.xml
urn:node:US_MPC,ipumsi_6.3_ec_1990_DC.xml
urn:node:US_MPC,ipumsi_6.3_co_1985_DC.xml
urn:node:US_MPC,ipumsi_6.3_ng_2007_DC.xml
urn:node:US_MPC,ipumsi_6.3_ht_1971_DC.xml
urn:node:US_MPC,ipumsi_6.3_ca_1971_DC.xml
urn:node:US_MPC,ipumsi_6.3_uk_1991_DC.xml
urn:node:US_MPC,ipumsi_6.3_id_2005_DC.xml
urn:node:US_MPC,ipumsi_6.3_uy_1975_DC.xml
urn:node:US_MPC,ipumsi_6.3_eg_2006_DC.xml
urn:node:US_MPC,ipumsi_6.3_fr_1975_DC.xml
urn:node:US_MPC,ipumsi_6.3_co_1993_DC.xml
urn:node:US_MPC,ipumsi_6.3_tr_1990_DC.xml
urn:node:US_MPC,ipumsi_6.3_co_1973_DC.xml
urn:node:US_MPC,ipumsi_6.3_pe_2007_DC.xml
urn:node:US_MPC,ipumsi_6.3_co_1973_DC.xml
urn:node:US_MPC,ipumsi_6.3_ie_1979_DC.xml
urn:node:US_MPC,ipumsi_6.3_de_1970_DC.xml
urn:node:US_MPC,ipumsi_6.3_lr_1974_DC.xml
urn:node:US_MPC,ipumsi_6.3_ro_1977_DC.xml
urn:node:US_MPC,ipumsi_6.3_id_1985_DC.xml
urn:node:US_MPC,ipumsi_6.3_ch_1970_DC.xml
urn:node:US_MPC,ipumsi_6.3_pa_1970_DC.xml
urn:node:US_MPC,ipumsi_6.3_bd_2011_DC.xml
urn:node:US_MPC,ipumsi_6.3_jm_2001_DC.xml
urn:node:US_MPC,ipumsi_6.3_br_1980_DC.xml
urn:node:US_MPC,ipumsi_6.3_id_1976_DC.xml
urn:node:US_MPC,ipumsi_6.3_mw_2008_DC.xml
urn:node:US_MPC,ipumsi_6.3_bo_1992_DC.xml
urn:node:US_MPC,ipumsi_6.3_lr_2008_DC.xml
urn:node:US_MPC,ipumsi_6.3_fj_1996_DC.xml
urn:node:US_MPC,ipumsi_6.3_ar_2001_DC.xml
urn:node:US_MPC,ipumsi_6.3_in_1993_DC.xml
urn:node:US_MPC,ipumsi_6.3_in_2004_DC.xml
urn:node:US_MPC,ipumsi_6.3_gh_2000_DC.xml
urn:node:US_MPC,ipumsi_6.3_cl_1960_DC.xml
urn:node:US_MPC,ipumsi_6.3_pa_1990_DC.xml
urn:node:US_MPC,ipumsi_6.3_co_2005_DC.xml
urn:node:US_MPC,ipumsi_6.3_in_1993_DC.xml
urn:node:US_MPC,ipumsi_6.3_ro_1992_DC.xml
urn:node:US_MPC,ipumsi_6.3_ar_1970_DC.xml
urn:node:US_MPC,ipumsi_6.3_gr_1981_DC.xml
urn:node:US_MPC,ipumsi_6.3_lr_2008_DC.xml
urn:node:US_MPC,ipumsi_6.3_eg_2006_DC.xml
urn:node:US_MPC,ipumsi_6.3_gh_2000_DC.xml
urn:node:US_MPC,ipumsi_6.3_id_1995_DC.xml
urn:node:US_MPC,ipumsi_6.3_rw_2002_DC.xml
urn:node:US_MPC,ipumsi_6.3_ht_1982_DC.xml
urn:node:US_MPC,ipumsi_6.3_fj_1996_DC.xml
urn:node:US_MPC,ipumsi_6.3_cu_2002_DC.xml
urn:node:US_MPC,ipumsi_6.3_ch_1990_DC.xml
urn:node:US_MPC,ipumsi_6.3_ec_1982_DC.xml
urn:node:US_MPC,ipumsi_6.3_ie_2002_DC.xml
urn:node:US_MPC,ipumsi_6.3_np_2001_DC.xml
urn:node:US_MPC,ipumsi_6.3_cl_1982_DC.xml
urn:node:US_MPC,ipumsi_6.3_do_1970_DC.xml
